strain	genbank_accession	genbank_accession_rev	date	region	country	division	location	length	host	release_date	update_date	abbr_authors	authors	institution	serotype_genbank	genotype_nextclade	alignmentStart	alignmentEnd	genome_coverage	failedCdses	E_coverage	C_coverage	M_coverage	pr_coverage	NS1_coverage	NS2A_coverage	NS2B_coverage	NS3_coverage	NS4A_coverage	2K_coverage	NS4B_coverage	NS5_coverage	num_date
SGEHI(D2)0578Y05	JN851126	JN851126.1	2005-XX-XX	Asia	Singapore			10176	Homo sapiens	2012-03-31	2012-03-31	Lee et al.	Lee,K.S.,Lo,S.,Tan,S.S.,Chua,R.,Tan,L.K.,Xu,H.,Ng,L.C.,Tan,S.S.Y.	National Environment Agency, Environmental Health Institute	denv2	DENV2/C	97.0	10272.0	0.948988156299543		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2005.0013698630137:2005.9986301369863]
SGEHI(D2)0685Y04	JN851127	JN851127.1	2004-XX-XX	Asia	Singapore			10176	Homo sapiens	2012-03-31	2012-03-31	Lee et al.	Lee,K.S.,Lo,S.,Tan,S.S.,Chua,R.,Tan,L.K.,Xu,H.,Ng,L.C.,Tan,S.S.Y.	National Environment Agency, Environmental Health Institute	denv2	DENV2/C	97.0	10272.0	0.948988156299543		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2004.0013661202186:2004.9986338797814]
SGEHI(D2)0232Y06	JN851128	JN851128.1	2006-XX-XX	Asia	Singapore			10176	Homo sapiens	2012-03-31	2012-03-31	Lee et al.	Lee,K.S.,Lo,S.,Tan,S.S.,Chua,R.,Tan,L.K.,Xu,H.,Ng,L.C.,Tan,S.S.Y.	National Environment Agency, Environmental Health Institute	denv2	DENV2/C	97.0	10272.0	0.948988156299543		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2006.0013698630137:2006.9986301369863]
SGEHI(D2)0204Y06	JN851129	JN851129.1	2006-XX-XX	Asia	Singapore			10176	Homo sapiens	2012-03-31	2012-03-31	Lee et al.	Lee,K.S.,Lo,S.,Tan,S.S.,Chua,R.,Tan,L.K.,Xu,H.,Ng,L.C.,Tan,S.S.Y.	National Environment Agency, Environmental Health Institute	denv2	DENV2/C	97.0	10272.0	0.948988156299543		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2006.0013698630137:2006.9986301369863]
SGEHI(D2)0270Y05	JN851130	JN851130.1	2005-XX-XX	Asia	Singapore			10176	Homo sapiens	2012-03-31	2012-03-31	Lee et al.	Lee,K.S.,Lo,S.,Tan,S.S.,Chua,R.,Tan,L.K.,Xu,H.,Ng,L.C.,Tan,S.S.Y.	National Environment Agency, Environmental Health Institute	denv2	DENV2/C	97.0	10272.0	0.948988156299543		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2005.0013698630137:2005.9986301369863]
DENV-2/IND/969201/1996	JQ922549	JQ922549.1	1996-XX-XX	Asia	India	Dhule	Maharashtra	10648	Homo sapiens	2013-04-30	2013-04-30	Jayashri et al.	Jayashri,A.P.,Cecilia,D.	National Institute of Virology, Dengue Group	denv2	DENV2/C	28.0	10675.0	0.9930056887065188		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1996.0013661202186:1996.9986338797814]
DENV-2/IND/715394/1971	JQ922550	JQ922550.1	1971-XX-XX	Asia	India	Jaipur	Rajasthan	10619	Homo sapiens	2013-04-30	2013-04-30	Jayashri et al.	Jayashri,A.P.,Cecilia,D.	National Institute of Virology, Dengue Group	denv2	DENV2/S	28.0	10646.0	0.9903012216730392		1.0	1.0	1.0	1.0	0.977	1.0	1.0	0.995	1.0	1.0	1.0	0.977	[1971.0013698630137:1971.9986301369863]
DENV-2/IND/P23085/1960	JQ922552	JQ922552.1	1960-XX-XX	Asia	India	Vellore	Tamil Nadu	10675	Homo sapiens	2013-04-30	2013-04-30	Jayashri et al.	Jayashri,A.P.,Cecilia,D.	National Institute of Virology, Dengue Group	denv2	DENV2/S	28.0	10700.0	0.9953371258043456		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.994	1.0	1.0	1.0	0.986	[1960.0013661202186:1960.9986338797814]
DENV-2/IND/803347/1980	JQ922553	JQ922553.1	1980-XX-XX	Asia	India	Kolkata	West Bengol	10591	Homo sapiens	2013-04-30	2013-04-30	Jayashri et al.	Jayashri,A.P.,Cecilia,D.	National Institute of Virology, Dengue Group	denv2	DENV2/S	63.0	10653.0	0.987690012123473		1.0	1.0	1.0	1.0	0.989	1.0	1.0	0.995	1.0	1.0	1.0	0.989	[1980.0013661202186:1980.9986338797814]
RR44	JQ955623	JQ955623.1	2009-XX-XX	Asia	India	Delhi		10670	Homo sapiens	2014-01-31	2014-01-31	Dash et al.	Dash,P.K.,Sharma,S.,Soni,M.,Agarwal,A.,Parida,M.,Rao,P.V.,Parida,M.M.,Lakshmana Rao,P.V.	Defence Research & Development Establishment, Virology Division	denv2	DENV2/C	1.0	10670.0	0.9950573533526066		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2009.0013698630137:2009.9986301369863]
JX073928	JX073928	JX073928.1	2001-XX-XX	South America	Brazil			10723		2014-06-01	2014-06-01	Pereira et al.	Pereira,M.S.A.,Koishi,A.C.,Mosimann,A.L.P.,Duarte dos Santos,C.N.	Instituto Carlos Chagas, Molecular Virology	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2001.0013698630137:2001.9986301369863]
ACS542	JX286519	JX286519.1	2010-05-04	South America	Brazil			10540	Homo sapiens	2013-07-31	2013-08-14	Romano et al.	Romano,C.M.,Lauck,M.,Salvador,F.S.,Lima,C.R.,Villas-Boas,L.S.,Araujo,E.S.,Levi,J.E.,Pannuti,C.S.,O'Connor,D.,Kallas,E.G.	Instituto de Medicina Tropical de Sao Paulo-USP, Infectious Diseases	denv2	DENV2/AA	36.0	10575.0	0.9829338804439056		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2010.3383561643836
DGV37	JX286520	JX286520.1	2010-02-24	South America	Brazil			10598	Homo sapiens	2013-07-31	2013-08-14	Romano et al.	Romano,C.M.,Lauck,M.,Salvador,F.S.,Lima,C.R.,Villas-Boas,L.S.,Araujo,E.S.,Levi,J.E.,Pannuti,C.S.,O'Connor,D.,Kallas,E.G.	Instituto de Medicina Tropical de Sao Paulo-USP, Infectious Diseases	denv2	DENV2/AA	32.0	10630.0	0.9884360719947776		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2010.1493150684933
DGV91	JX286523	JX286523.1	2010-03-24	South America	Brazil			10611	Homo sapiens	2013-07-31	2013-08-14	Romano et al.	Romano,C.M.,Lauck,M.,Salvador,F.S.,Lima,C.R.,Villas-Boas,L.S.,Araujo,E.S.,Levi,J.E.,Pannuti,C.S.,O'Connor,D.,Kallas,E.G.	Instituto de Medicina Tropical de Sao Paulo-USP, Infectious Diseases	denv2	DENV2/AA	36.0	10646.0	0.9895551618017346		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2010.2260273972602
DGV106	JX286524	JX286524.1	2010-04-15	South America	Brazil			10587	Homo sapiens	2013-07-31	2013-08-14	Romano et al.	Romano,C.M.,Lauck,M.,Salvador,F.S.,Lima,C.R.,Villas-Boas,L.S.,Araujo,E.S.,Levi,J.E.,Pannuti,C.S.,O'Connor,D.,Kallas,E.G.	Instituto de Medicina Tropical de Sao Paulo-USP, Infectious Diseases	denv2	DENV2/AA	44.0	10631.0	0.9874102396717336		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2010.286301369863
ACS380	JX286526	JX286526.1	2010-03-30	South America	Brazil			10630	Homo sapiens	2013-07-31	2013-08-14	Romano et al.	Romano,C.M.,Lauck,M.,Salvador,F.S.,Lima,C.R.,Villas-Boas,L.S.,Araujo,E.S.,Levi,J.E.,Pannuti,C.S.,O'Connor,D.,Kallas,E.G.	Instituto de Medicina Tropical de Sao Paulo-USP, Infectious Diseases	denv2	DENV2/AA	1.0	10621.0	0.9904877366408654		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2010.2424657534248
GZ40	JX470186	JX470186.1	2010-XX-XX	Asia	China	Guangdong		10723	Homo sapiens	2012-10-14	2012-11-21	Zhao et al.	Zhao,H.,Deng,Y.Q.,Hong,W.X.,Yu,X.D.,Jiang,T.,Yu,M.,Hu,F.Y.,Zhu,S.Y.,Li,X.F.,Song,K.Y.,Qin,E.D.,Zhang,F.C.,Qin,C.F.,Yu,X.-D.,Hong,W.-X.,Hu,F.-Y.,Zhu,S.-Y.,Qin,E.-D.,Qin,C.-F.,Zhang,F.-C.	Beijing Institute of Microbiology and Epidemiology, Department of Virology	denv2	DENV2/C	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2010.0013698630137:2010.9986301369863]
1392	JX475906	JX475906.1	2009-XX-XX	Asia	India	Hyderabad		10670	Homo sapiens	2014-01-31	2014-01-31	Dash et al.	Dash,P.K.,Sharma,S.,Soni,M.,Agarwal,A.,Parida,M.,Rao,P.V.,Parida,M.M.,Rao,P.V.L.	Defence Research & Development Establishment, Virology Division	denv2	DENV2/C	1.0	10670.0	0.9950573533526066		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2009.0013698630137:2009.9986301369863]
JX567950	JX567950	JX567950.1	2008-XX-XX	South America	Brazil	Rj		10173	Homo sapiens	2012-11-12	2012-11-12	Nogueira et al.	Nogueira,F.B.,Nogueira,R.M.R.,Faria,N.R.C.,Simoes,J.B.S.,Araujo,J.M.G.,Sampaio,S.A.,dos Santos,F.B.	Oswaldo Cruz Foudation, Virology	denv2	DENV2/AA	97.0	10269.0	0.9487083838478038		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2008.0013661202186:2008.9986338797814]
CNS36	JX649147	JX649147.1	1995-XX-XX	Asia	Vietnam			10723	Homo sapiens	2013-10-10	2013-10-10	Carney et al.	Carney,J.,Daly,J.M.,German,A.,Davis,C.T.,Barrett,A.D.T.,Rijnbrand,R.,Solomon,T.	University of Nottingham, School of Veterinary Medicine & Science	denv2	DENV2/AA	3.0	10723.0	0.9998134850321738		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
CNS36	JX649148	JX649148.1	1995-XX-XX	Asia	Vietnam			10723	Homo sapiens	2013-10-10	2013-10-10	Carney et al.	Carney,J.,Daly,J.M.,German,A.,Davis,C.T.,Barrett,A.D.T.,Rijnbrand,R.,Solomon,T.	University of Nottingham, School of Veterinary Medicine & Science	denv2	DENV2/AA	3.0	10723.0	0.9998134850321738		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
14905/BR-PE/10	JX669477	JX669477.1	2010-XX-XX	South America	Brazil	Pernambuco		10723	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2010.0013698630137:2010.9986301369863]
9479/BR-PE/10	JX669479	JX669479.1	2010-XX-XX	South America	Brazil	Pernambuco		10726	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2010.0013698630137:2010.9986301369863]
3275/BR-PE/95	JX669480	JX669480.1	1995-XX-XX	South America	Brazil	Pernambuco		10723	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
3311/BR-PE/95	JX669481	JX669481.1	1995-XX-XX	South America	Brazil	Pernambuco		10723	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
3337/BR-PE/95	JX669482	JX669482.1	1995-XX-XX	South America	Brazil	Pernambuco		10726	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1995.0013698630137:1995.9986301369863]
37473/BR-PE/97	JX669483	JX669483.1	1997-XX-XX	South America	Brazil	Pernambuco		10725	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1997.0013698630137:1997.9986301369863]
47913/BR-PE/98	JX669484	JX669484.1	1998-XX-XX	South America	Brazil	Pernambuco		10723	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1998.0013698630137:1998.9986301369863]
51347/BR-PE/98	JX669485	JX669485.1	1998-XX-XX	South America	Brazil	Pernambuco		10723	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1998.0013698630137:1998.9986301369863]
57135/BR-PE/99	JX669486	JX669486.1	1999-XX-XX	South America	Brazil	Pernambuco		10724	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1999.0013698630137:1999.9986301369863]
72144/BR-PE/00	JX669487	JX669487.1	2000-XX-XX	South America	Brazil	Pernambuco		10723	Homo sapiens	2013-10-11	2013-10-11	Silva et al.	Silva,A.M.,Cordeiro,M.T.,Correia,J.,Marques,E.T.A. Jr.,Gil,L.H.V.	Centro de Pesquisas Aggeu Magalhaes - FIOCRUZ/PE, Departamento de Virologia e Terapia Experimental - LaViTE	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[2000.0013661202186:2000.9986338797814]
DENV2-QR94	JX966379	JX966379.1	1994-XX-XX	North America	Mexico			10713	Homo sapiens	2013-08-25	2013-08-25	Khoo et al.	Khoo,C.C.,Doty,J.B.,Held,N.L.,Olson,K.E.,Franz,A.W.,Khoo,C.C.H.,Franz,A.W.E.	Colorado State University, Dept. of Microbiology, Immunoloy & Pathology	denv2	DENV2/AM	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1994.0013698630137:1994.9986301369863]
DENV2-PR159	JX966380	JX966380.1	1969-XX-XX	North America	USA	Puerto Rico		10712	Homo sapiens	2013-08-25	2013-08-25	Khoo et al.	Khoo,C.C.,Doty,J.B.,Held,N.L.,Olson,K.E.,Franz,A.W.,Khoo,C.C.H.,Franz,A.W.E.	Colorado State University, Dept. of Microbiology, Immunoloy & Pathology	denv2	DENV2/AM	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	[1969.0013698630137:1969.9986301369863]
DENV-2/PE/FMD1337/2007	KC294200	KC294200.1	2007-03-28	South America	Peru	Puerto Maldonado		10724	Homo sapiens	2014-01-10	2014-09-11	Williams et al.	Williams,M.,Mayer,S.V.,Johnson,W.L.,Chen,R.,Volkova,E.,Vilcarromero,S.,Widen,S.G.,Wood,T.G.,Suarez-Ognio,L.,Long,K.C.,Hanley,K.A.,Morrison,A.C.,Vasilakis,N.,Halsey,E.S.,Wilden,S.,Wood,T.	U.S. NAMRU-6, Virology	denv2	DENV2/AA	1.0	10723.0	0.9999067425160868		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.996	1.0	2007.2369863013698
DENV-2/PE/FMD2303/2009	KC294201	KC294201.1	2009-02-13	South America	Peru	Puerto Maldonado		10723	Homo sapiens	2014-01-10	2014-09-11	Williams et al.	Williams,M.,Mayer,S.V.,Johnson,W.L.,Chen,R.,Volkova,E.,Vilcarromero,S.,Widen,S.G.,Wood,T.G.,Suarez-Ognio,L.,Long,K.C.,Hanley,K.A.,Morrison,A.C.,Vasilakis,N.,Halsey,E.S.,Wilden,S.,Wood,T.	U.S. NAMRU-6, Virology	denv2	DENV2/AA	1.0	10723.0	0.9997202275482608		0.998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.996	1.0	2009.1191780821919
DENV-2/PE/FPI00174/2011	KC294204	KC294204.1	2011-01-03	South America	Peru	Loreto	Iquitos	10723	Homo sapiens	2014-01-10	2014-09-11	Williams et al.	Williams,M.,Mayer,S.V.,Johnson,W.L.,Chen,R.,Volkova,E.,Vilcarromero,S.,Widen,S.G.,Wood,T.G.,Suarez-Ognio,L.,Long,K.C.,Hanley,K.A.,Morrison,A.C.,Vasilakis,N.,Halsey,E.S.,Wilden,S.,Wood,T.	U.S. NAMRU-6, Virology	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2011.0068493150684
DENV-2/PE/FPY00016/2010	KC294215	KC294215.1	2010-12-22	South America	Peru	Yurimaguas		10723	Homo sapiens	2014-01-10	2014-09-11	Williams et al.	Williams,M.,Mayer,S.V.,Johnson,W.L.,Chen,R.,Volkova,E.,Vilcarromero,S.,Widen,S.G.,Wood,T.G.,Suarez-Ognio,L.,Long,K.C.,Hanley,K.A.,Morrison,A.C.,Vasilakis,N.,Halsey,E.S.,Wilden,S.,Wood,T.	U.S. NAMRU-6, Virology	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2010.9739726027397
DENV-2/PE/FSL699/2002	KC294216	KC294216.1	2002-02-06	South America	Peru	Loreto	Iquitos	10723	Homo sapiens	2014-01-10	2014-09-11	Williams et al.	Williams,M.,Mayer,S.V.,Johnson,W.L.,Chen,R.,Volkova,E.,Vilcarromero,S.,Widen,S.G.,Wood,T.G.,Suarez-Ognio,L.,Long,K.C.,Hanley,K.A.,Morrison,A.C.,Vasilakis,N.,Halsey,E.S.,Wilden,S.,Wood,T.	U.S. NAMRU-6, Virology	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2002.1
DENV-2/PE/IDA 1081/2011	KC294218	KC294218.1	2011-01-24	South America	Peru	Loreto	Iquitos	10723	Homo sapiens	2014-01-10	2014-09-11	Williams et al.	Williams,M.,Mayer,S.V.,Johnson,W.L.,Chen,R.,Volkova,E.,Vilcarromero,S.,Widen,S.G.,Wood,T.G.,Suarez-Ognio,L.,Long,K.C.,Hanley,K.A.,Morrison,A.C.,Vasilakis,N.,Halsey,E.S.,Wilden,S.,Wood,T.	U.S. NAMRU-6, Virology	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2011.0643835616438
DENV-2/PE/IQA 1995/2010	KC294219	KC294219.1	2010-10-21	South America	Peru	Loreto	Iquitos	10723	Homo sapiens	2014-01-10	2014-09-11	Williams et al.	Williams,M.,Mayer,S.V.,Johnson,W.L.,Chen,R.,Volkova,E.,Vilcarromero,S.,Widen,S.G.,Wood,T.G.,Suarez-Ognio,L.,Long,K.C.,Hanley,K.A.,Morrison,A.C.,Vasilakis,N.,Halsey,E.S.,Wilden,S.,Wood,T.	U.S. NAMRU-6, Virology	denv2	DENV2/AA	1.0	10723.0	0.9999067425160868		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2010.804109589041
DENV-2/PE/IQA 2042/2010	KC294220	KC294220.1	2010-11-04	South America	Peru	Loreto	Iquitos	10723	Homo sapiens	2014-01-10	2014-09-11	Williams et al.	Williams,M.,Mayer,S.V.,Johnson,W.L.,Chen,R.,Volkova,E.,Vilcarromero,S.,Widen,S.G.,Wood,T.G.,Suarez-Ognio,L.,Long,K.C.,Hanley,K.A.,Morrison,A.C.,Vasilakis,N.,Halsey,E.S.,Wilden,S.,Wood,T.	U.S. NAMRU-6, Virology	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2010.8424657534247
DENV-2/PE/IQA 2080/2010	KC294221	KC294221.1	2010-11-16	South America	Peru	Loreto	Iquitos	10723	Homo sapiens	2014-01-10	2014-09-11	Williams et al.	Williams,M.,Mayer,S.V.,Johnson,W.L.,Chen,R.,Volkova,E.,Vilcarromero,S.,Widen,S.G.,Wood,T.G.,Suarez-Ognio,L.,Long,K.C.,Hanley,K.A.,Morrison,A.C.,Vasilakis,N.,Halsey,E.S.,Wilden,S.,Wood,T.	U.S. NAMRU-6, Virology	denv2	DENV2/AA	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2010.8753424657534
MKS-2024	KC762663	KC762663.1	2008-02-20	Asia	Indonesia	Makassar		10723	Homo sapiens	2015-01-17	2015-06-18	Sasmono et al.	Sasmono,R.T.,Wahid,I.,Trimarsanto,H.,Yohan,B.,Wahyuni,S.,Hertanto,M.,Yusuf,I.,Mubin,H.,Ganda,I.J.,Latief,R.,Bifani,P.J.,Shi,P.Y.,Schreiber,M.J.,Sasmono,T.,Bifani,P.,Shi,P.-Y.	Eijkman Institute for Molecular Biology	denv2	DENV2/C	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2008.1379781420765
MKS-2145	KC762664	KC762664.1	2008-03-28	Asia	Indonesia	Makassar		10723	Homo sapiens	2015-01-17	2015-06-18	Sasmono et al.	Sasmono,R.T.,Wahid,I.,Trimarsanto,H.,Yohan,B.,Wahyuni,S.,Hertanto,M.,Yusuf,I.,Mubin,H.,Ganda,I.J.,Latief,R.,Bifani,P.J.,Shi,P.Y.,Schreiber,M.J.,Sasmono,T.,Bifani,P.,Shi,P.-Y.	Eijkman Institute for Molecular Biology	denv2	DENV2/C	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2008.2390710382513
MKS-3007	KC762666	KC762666.1	2008-02-15	Asia	Indonesia	Makassar		10723	Homo sapiens	2015-01-17	2015-06-18	Sasmono et al.	Sasmono,R.T.,Wahid,I.,Trimarsanto,H.,Yohan,B.,Wahyuni,S.,Hertanto,M.,Yusuf,I.,Mubin,H.,Ganda,I.J.,Latief,R.,Bifani,P.J.,Shi,P.Y.,Schreiber,M.J.,Sasmono,T.,Bifani,P.,Shi,P.-Y.	Eijkman Institute for Molecular Biology	denv2	DENV2/C	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2008.1243169398906
MKS-IF014	KC762668	KC762668.1	2008-03-11	Asia	Indonesia	Makassar		10723	Homo sapiens	2015-01-17	2015-06-18	Sasmono et al.	Sasmono,R.T.,Wahid,I.,Trimarsanto,H.,Yohan,B.,Wahyuni,S.,Hertanto,M.,Yusuf,I.,Mubin,H.,Ganda,I.J.,Latief,R.,Bifani,P.J.,Shi,P.Y.,Schreiber,M.J.,Sasmono,T.,Bifani,P.,Shi,P.-Y.	Eijkman Institute for Molecular Biology	denv2	DENV2/C	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2008.1926229508197
MKS-0091	KC762670	KC762670.1	2007-12-11	Asia	Indonesia	Makassar		10723	Homo sapiens	2015-01-17	2015-06-18	Sasmono et al.	Sasmono,R.T.,Wahid,I.,Trimarsanto,H.,Yohan,B.,Wahyuni,S.,Hertanto,M.,Yusuf,I.,Mubin,H.,Ganda,I.J.,Latief,R.,Bifani,P.J.,Shi,P.Y.,Schreiber,M.J.,Sasmono,T.,Bifani,P.,Shi,P.-Y.	Eijkman Institute for Molecular Biology	denv2	DENV2/C	1.0	10723.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2007.9438356164383
