accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
PP556320	PP556320.1	hMpxV/USA/IL-RIPHL-050-0138/2024	2024-02-10	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.8603562717725864	1937	497	3	good	good	good	good	good		False	2024.110655737705
PP556321	PP556321.1	hMpxV/USA/IL-RIPHL-050-0139/2024	2024-02-09	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.868190599820495	720	499	0	good	good	good	good	good		False	2024.1079234972678
PP556322	PP556322.1	hMpxV/USA/IL-RIPHL-050-0140/2024	2024-02-08	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.8636624089164288	1555	500	0	good	good	good	good	good		False	2024.1051912568305
PP556324	PP556324.1	hMpxV/USA/IL-RIPHL-050-0147/2024	2024-02-02	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	C.1	0.8144608004705668	2825	477	1	good	good	good	good	good		False	2024.0887978142077
PP556325	PP556325.1	hMpxV/USA/IL-RIPHL-050-0148/2024	2024-02-02	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.8636117012915232	1339	498	1	good	good	good	good	good		False	2024.0887978142077
PP556326	PP556326.1	hMpxV/USA/IL-RIPHL-050-0153/2024	2024-02-19	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9961259374572154	17	617	0	good	good	good	good	good		False	2024.1352459016393
PP556327	PP556327.1	hMpxV/USA/IL-RIPHL-050-0154/2024	2024-02-13	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-06		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9895542292694552	512	612	0	good	good	good	good	good		False	2024.1188524590164
PP588401	PP588401.1	hMpxV/USA/IL-RIPHL-050-0155/2024	2024-02-29	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9944677981228036	191	617	0	good	good	good	good	good		False	2024.1625683060108
PP588402	PP588402.1	hMpxV/USA/IL-RIPHL-050-0157/2024	2024-02-23	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9896404322317948	494	607	1	good	good	good	good	good		False	2024.146174863388
PP588403	PP588403.1	hMpxV/USA/IL-RIPHL-050-0158/2024	2024-02-19	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9773742577671404	3761	607	0	good	good	good	good	good		False	2024.1352459016393
PP588405	PP588405.1	hMpxV/USA/IL-RIPHL-050-0163/2024	2024-03-04	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9698086801312312	5118	613	0	good	good	good	good	good		False	2024.1734972677596
PP588406	PP588406.1	hMpxV/USA/IL-RIPHL-050-0164/2024	2024-03-01	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.993539848587032	391	616	0	good	good	good	good	good		False	2024.1653005464482
PP588407	PP588407.1	hMpxV/USA/IL-RIPHL-050-0165/2024	2024-03-01	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9992545979138884	34	614	0	good	good	good	good	good		False	2024.1653005464482
PP588408	PP588408.1	hMpxV/USA/IL-RIPHL-050-0170/2024	2024-03-09	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-04-10		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	C.1	0.9902844190680952	686	628	0	good	good	good	good	good		False	2024.1871584699454
PP601239	PP601239.1	MpxV/human/USA/CA-UW-301960/2024	2024-02-14	North America	USA	California		Homo sapiens	2024-04-15		Roychoudhury et al.	Roychoudhury,P.,Xie,X.,Sereewit,J.,Ellis,S.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	IIb	hMPXV-1	C.1	1.0	0	625	0	good	good	good	good	good		False	2024.1215846994535
PP648202	PP648202.1	MPXV/human/CHN/GDCDC_GZ_M23008/2023	2023-06-08	Asia	China			Homo sapiens	2024-04-17		Li et al.	Li,B.,Zhao,W.,Shen,C.	Guangdong Provincial Center for Disease Control and Prevention, Institute of Pathogenic Microbiology	IIb	hMPXV-1	C.1	0.991110953354056	833	614	0	good	good	good	good	good		False	2023.4342465753425
PP648203	PP648203.1	MPXV/human/CHN/GDCDC_GZ_M23011/2023	2023-06-07	Asia	China			Homo sapiens	2024-04-17		Li et al.	Li,B.,Zhao,W.,Shen,C.	Guangdong Provincial Center for Disease Control and Prevention, Institute of Pathogenic Microbiology	IIb	hMPXV-1	C.1	0.9952334832588776	41	620	0	good	good	good	good	good		False	2023.4315068493152
PP648204	PP648204.1	MPXV/human/CHN/GDCDC_GZ_M23016/2023	2023-06-11	Asia	China			Homo sapiens	2024-04-17		Li et al.	Li,B.,Zhao,W.,Shen,C.	Guangdong Provincial Center for Disease Control and Prevention, Institute of Pathogenic Microbiology	IIb	hMPXV-1	C.1	0.9970133208930628	5	625	0	good	good	good	good	good		False	2023.4424657534246
PP648205	PP648205.1	MPXV/human/CHN/GDCDC_GZ_M23021/2023	2023-06-11	Asia	China			Homo sapiens	2024-04-17		Li et al.	Li,B.,Zhao,W.,Shen,C.	Guangdong Provincial Center for Disease Control and Prevention, Institute of Pathogenic Microbiology	IIb	hMPXV-1	C.1	0.9976420954418916	5	621	0	good	good	good	good	good		False	2023.4424657534246
PP648206	PP648206.1	MPXV/human/CHN/GDCDC_SZ_M23022/2023	2023-06-10	Asia	China			Homo sapiens	2024-04-17		Li et al.	Li,B.,Zhao,W.,Shen,C.	Guangdong Provincial Center for Disease Control and Prevention, Institute of Pathogenic Microbiology	IIb	hMPXV-1	C.1	0.9945286472726904	51	622	0	good	good	good	good	good		False	2023.4397260273972
PP648207	PP648207.1	MPXV/human/CHN/GDCDC_SZ_M23024/2023	2023-06-11	Asia	China			Homo sapiens	2024-04-17		Li et al.	Li,B.,Zhao,W.,Shen,C.	Guangdong Provincial Center for Disease Control and Prevention, Institute of Pathogenic Microbiology	IIb	hMPXV-1	C.1	0.9822928973829794	2463	606	1	good	good	good	good	good		False	2023.4424657534246
PP648211	PP648211.1	MPXV/human/CHN/GDCDC_FS_M23108/2023	2023-06-22	Asia	China			Homo sapiens	2024-04-17		Li et al.	Li,B.,Zhao,W.,Shen,C.	Guangdong Provincial Center for Disease Control and Prevention, Institute of Pathogenic Microbiology	IIb	hMPXV-1	C.1	0.9956239319706504	321	618	0	good	good	good	good	good		False	2023.472602739726
PP701814	PP701814.1	MPXV/Human/USA/CA-LACPHL-MA00619/2024	2024-03-06	North America	USA			Homo sapiens	2024-04-27		Heibeck et al.	Heibeck,N.,Garrigues,J.M.,Green,N.M.	Los Angeles Department of Public Health, Los Angeles Department of Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.943278450780644	2438	571	0	good	good	good	good	good		False	2024.1789617486338
PP701815	PP701815.1	MPXV/Human/USA/CA-LACPHL-MA00620/2024	2024-02-26	North America	USA			Homo sapiens	2024-04-27		Heibeck et al.	Heibeck,N.,Garrigues,J.M.,Green,N.M.	Los Angeles Department of Public Health, Los Angeles Department of Public Health Laboratory	IIb	hMPXV-1	B.1	0.9578213976035576	5009	588	1	good	good	good	good	good		False	2024.1543715846994
PP734008	PP734008.1	hMpxV/USA/IL-RIPHL-050-0171/2024	2024-03-22	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-05-04		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9894629555446252	530	613	0	good	good	good	good	good		False	2024.2226775956285
PP734009	PP734009.1	hMpxV/USA/IL-RIPHL-050-0172/2024	2024-03-20	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-05-04		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9908422029420564	258	613	0	good	good	good	good	good		False	2024.217213114754
PP734010	PP734010.1	hMpxV/USA/IL-RIPHL-050-0173/2024	2024-03-16	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-05-04		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9897215644316436	473	615	0	good	good	good	good	good		False	2024.2062841530055
PP734011	PP734011.1	hMpxV/USA/IL-RIPHL-050-0174/2024	2024-03-16	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-05-04		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9872875984361767	1103	619	0	good	good	good	good	good		False	2024.2062841530055
PP734012	PP734012.1	hMpxV/USA/IL-RIPHL-050-0175/2024	2024-03-15	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-05-04		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9890420822579092	613	609	0	good	good	good	good	good		False	2024.2035519125684
PP734013	PP734013.1	hMpxV/USA/IL-RIPHL-050-0176/2024	2024-03-15	North America	USA	Illinois	Cook County IL	Homo sapiens	2024-05-04		Green et al.	Green,S.,Kunstman,K.,Barbian,H.,Araujo Perez,F.,Kittner,A.,Bobrovska,S.,Newcomer,E.	Rush University Medical Center, Regional Innovative Public Health Laboratory (RIPHL)	IIb	hMPXV-1	B.1.20	0.9896049368943608	502	610	0	good	good	good	good	good		False	2024.2035519125684
PP751805	PP751805.1	NY-NYCPHL-001313	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9767606955057831	3033	608	0	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751806	PP751806.1	NY-NYCPHL-001314	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9368487239426192	10907	582	0	mediocre	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751807	PP751807.1	NY-NYCPHL-001315	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9666648073870868	5020	603	0	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751808	PP751808.1	NY-NYCPHL-001316	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9594998199879315	6443	590	0	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751809	PP751809.1	NY-NYCPHL-001317	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	C.1	0.9649711727152412	5361	606	0	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751810	PP751810.1	NY-NYCPHL-001318	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	C.1	0.9469953196862212	8912	597	0	mediocre	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751811	PP751811.1	NY-NYCPHL-001319	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9715885177654164	4061	601	2	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751812	PP751812.1	NY-NYCPHL-001320	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9803406538241156	2326	609	1	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751813	PP751813.1	NY-NYCPHL-001259	2024-01-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.986065544675953	1205	609	1	good	good	good	good	good		False	[2024.0013661202186:2024.0833333333333]
PP751816	PP751816.1	NY-NYCPHL-001296	2024-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9831650685313552	1783	603	0	good	good	good	good	good		False	[2024.1653005464482:2024.2472677595629]
PP751817	PP751817.1	NY-NYCPHL-001297	2024-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.9916433834155642	112	610	2	good	good	good	good	good		False	[2024.1653005464482:2024.2472677595629]
PP751818	PP751818.1	NY-NYCPHL-001298	2024-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1	0.967496412435538	5629	609	1	good	good	good	good	good		False	[2024.1653005464482:2024.2472677595629]
PP751819	PP751819.1	NY-NYCPHL-001299	2024-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9850615337028228	1412	609	0	good	good	good	good	good		False	[2024.1653005464482:2024.2472677595629]
PP751820	PP751820.1	NY-NYCPHL-001300	2024-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9858829972262928	1531	615	1	good	good	good	good	good		False	[2024.1653005464482:2024.2472677595629]
PP751821	PP751821.1	NY-NYCPHL-001301	2024-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9188525878636372	14258	574	1	mediocre	good	good	good	good		False	[2024.1653005464482:2024.2472677595629]
PP751822	PP751822.1	NY-NYCPHL-001306	2024-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9906089478674908	318	616	0	good	good	good	good	good		False	[2024.1653005464482:2024.2472677595629]
PP751823	PP751823.1	NY-NYCPHL-001307	2024-03-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9606103169733632	6547	596	0	good	good	good	good	good		False	[2024.1653005464482:2024.2472677595629]
PP751824	PP751824.1	NY-NYCPHL-001308	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	C.1	0.9465795171619956	9360	603	1	mediocre	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751825	PP751825.1	NY-NYCPHL-001309	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	C.1	0.980061761887135	2398	618	0	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751826	PP751826.1	NY-NYCPHL-001310	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9780435984158938	2780	610	0	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751827	PP751827.1	NY-NYCPHL-001311	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.9805536258487187	2301	611	0	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP751828	PP751828.1	NY-NYCPHL-001312	2024-04-XX	North America	USA	New York	New York City	Homo sapiens	2024-05-08		Clabby et al.	Clabby,T.,Amin,H.S.,Taki,F.,Su,M.,Wang,J.C.,De La Cruz,N.,Olsen,A.,Thi,C.,Akther,S.,Chowdhury,M.,Omoregie,E.,Polanco,M.,Chen,X.	NYC Department of Health and Mental Hygiene, Public Health Laboratory	IIb	hMPXV-1	B.1.20	0.974341941797788	3520	604	0	good	good	good	good	good		False	[2024.25:2024.3292349726776]
PP754992	PP754992.1	WA-UW-251694	2024-04-16	North America	USA	Washington		Homo sapiens	2024-05-08		Roychoudhury et al.	Roychoudhury,P.,Xie,X.,Sereewit,J.,Ellis,S.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	IIb	hMPXV-1	B.1.20	1.0	0	622	0	good	good	good	good	good		False	2024.2909836065573
PP754993	PP754993.1	WA-UW-288850	2024-04-18	North America	USA	Washington		Homo sapiens	2024-05-08		Roychoudhury et al.	Roychoudhury,P.,Xie,X.,Sereewit,J.,Ellis,S.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	IIb	hMPXV-1	B.1	0.9999949292375094	1	621	0	good	good	good	good	good		False	2024.2964480874316
PP758961	PP758961.1	CA-LACPHL-MA00621	2024-04-11	North America	USA			Homo sapiens	2024-05-11		Heibeck et al.	Heibeck,N.	Los Angeles Department of Public Health	IIb	hMPXV-1	B.1.20	0.9800871156995876	2024	606	0	good	good	good	good	good		False	2024.2773224043715
